@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,compilationTime_!_ 2018:04:03:17:09:51,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 7,,,,,,,,,,,
@-header,courseName_!_ Diploma in Health Laboratory Sciences,,,,,,,,,,,
@-header,year_!_ 2,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,309,311,312,939,310,307,940
Ref,GPA,Reg Number,Flags,Details,res,Haematology,Microbiology,Parasitology,Clinical Biochemistry,Histopathology/Morbid Anatomy,Blood Transfusion,Foundation of Faith
637,,TUMA/KCMUCo/DHLSc/2015/2016/0416,65,,,55,71,75,74,56,65,94
620,,TUMA/KCMUCo/DHLSc/2015/2016/0417,65,,,71,70,74,54,66,69,81
869,,TUMA/KCMUCo/DHLSc/2015/2016/0419,65,,,76,69,78,65,73,69,95
724,,TUMA/KCMUCo/DHLSc/2015/2016/0420,65,,,51,53,50,50,54,52,85
920,,TUMA/KCMUCo/DHLSc/2015/2016/0421,65,,,69,65,60,60,64,59,87
686,,TUMA/KCMUCo/DHLSc/2015/2016/0426,65,,,84,68,78,66,57,76,86
874,,TUMA/KCMUCo/DHLSc/2015/2016/0438,65,,,68,72,78,69,66,78,93
434,,TUMA/KCMUCo/DHLSc/2015/2016/0439,65,,,84,75,71,70,61,76,94
729,,TUMA/KCMUCo/DHLSc/2015/2016/0440,65,,,65,50,53,57,65,69,96
739,,TUMA/KCMUCo/DHLSc/2015/2016/0453,65,,,74,66,66,68,59,64,87
897,,TUMA/KCMUCo/DHLSc/2015/2016/0468,65,,,69,63,62,61,58,55,87
685,,TUMA/KCMUCo/DHLSc/2015/2016/0469,65,,,60,62,66,59,58,55,93
723,,TUMA/KCMUCo/DHLSc/2015/2016/0470,65,,,53,72,62,58,60,66,92
926,,TUMA/KCMUCo/DHLSc/2015/2016/0472,65,,,51,59,50,52,50,53,68
