@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,compilationTime_!_ 2017:08:18:12:41:55,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 3,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Prosthetics and Orthotics,,,,,,,,,,,
@-header,year_!_ 3,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,420,421,422,423,424,425,428
Ref,GPA,Reg Number,Flags,Details,res,Prosthetic Science theory – II,	Biomechanics – IV,	Research Methodology – I,Electro-technology – I,Foundation of Faith,	Prosthetic Science Practical - II,Biomechanics – V
636,,TUMA/KCMUCo/BSc.P&O/2015/2016/0246,65,,,84,83,57,72,79,86,83
907,,TUMA/KCMUCo/BSc.P&O/2015/2016/0257,65,,,75,65,73,62,73,57,65
950,,TUMA/KCMUCo/BSc.P&O/2015/2016/0261,67,,,,,,,,,
422,,TUMA/KCMUCo/BSc.P&O/2015/2016/0264,67,,,,,,,,,
949,,TUMA/KCMUCo/BSc.P&O/2015/2016/0269,65,,,65,68,59,55,77,79,68
925,,TUMA/KCMUCo/BSc.P&O/2015/2016/0272,67,,,,,,,,,
655,,TUMA/KCMUCo/BSc.P&O/2015/2016/0276,67,,,,,,,,,
459,,TUMA/KCMUCo/BSc.P&O/2015/2016/0279,65,,,85,83,74,82,83,75,83
666,,TUMA/KCMUCo/BSc.P&O/2015/2016/0286,65,,,96,83,76,96,86,70,83
584,,TUMA/KCMUCo/BSc.P&O/2015/2016/0287,65,,,82,57,59,74,81,61,57
833,,TUMA/KCMUCo/BSc.P&O/2015/2016/0288,65,,,84,78,63,61,84,63,78
514,,TUMA/KCMUCo/BSc.P&O/2016/2017/0290,65,,,79,63,71,83,87,76,63
585,,TUMA/KCMUCo/BSc.P&O/2016/2017/0291,65,,,87,71,61,51,84,66,71
921,,TUMA/KCMUCo/BSc.P&O/2016/2017/0292,67,,,,,,,,,
606,,TUMA/KCMUCo/BSc.P&O/2016/2017/0300,67,,,,,,,,,
800,,TUMA/KCMUCo/BSc.P&O/2016/2017/0316,67,,,,,,,,,
692,,TUMA/KCMUCo/BSc.P&O/2016/2017/0318,67,,,,,,,,,
