@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:04:13:13:14:12,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 37,,,,,
@-header,courseName_!_ Bachelor of Science in Optometry,,,,,
@-header,year_!_ 1,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 8,,,,,
@-header,batchName_!_ 2016/2017,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,18
Ref,GPA,Reg Number,Flags,Details,res,Applied Chemistry
4779,,TUMA/KCMUCo/BSc.Opt/2016/2017/0018,65,,,67
4899,,TUMA/KCMUCo/BSc.Opt/2016/2017/0019,65,,,55
5004,,TUMA/KCMUCo/BSc.Opt/2016/2017/0020,9,,,69
5023,,TUMA/KCMUCo/BSc.Opt/2016/2017/0021,9,,,72
5027,,TUMA/KCMUCo/BSc.Opt/2016/2017/0022,65,,,58
5073,,TUMA/KCMUCo/BSc.Opt/2016/2017/0023,65,,,68
5132,,TUMA/KCMUCo/BSc.Opt/2016/2017/0024,9,,,62
5178,,TUMA/KCMUCo/BSc.Opt/2016/2017/0025,65,,,78
5215,,TUMA/KCMUCo/BSc.Opt/2016/2017/0026,9,,,60
5521,,TUMA/KCMUCo/BSc.Opt/2016/2017/0027,11,,,41
5644,,TUMA/KCMUCo/BSc.Opt/2016/2017/0028,65,,,61
5667,,TUMA/KCMUCo/BSc.Opt/2016/2017/0029,9,,,62
5843,,TUMA/KCMUCo/BSc.Opt/2016/2017/0030,65,,,64
6108,,TUMA/KCMUCo/BSc.Opt/2016/2017/0031,65,,,58
6258,,TUMA/KCMUCo/BSc.Opt/2016/2017/0032,11,,,30
6287,,TUMA/KCMUCo/BSc.Opt/2016/2017/0033,9,,,67
6851,,TUMA/KCMUCo/BSc.Opt/2016/2017/0034,9,,,66
