@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,
@-header,courseId_!_ 39,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Nursing (In-Service),,,,,,,,,
@-header,year_!_ 3,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,
@-header,compilationTime_!_ 2018:03:08:15:02:22,,,,,,,,,
@-header,columnCount_!_ 11,,,,,,,,,
,,,,,,,,,,
,,,,,,100,101,102,103,568
Ref,GPA,Reg Number,Flags,Details,res,Nursing Education,Research Methodology ,Community Nursing ,Leadership & Management,Advanced Nursing Sciences
867,,TUMA/KCMUCo/BSC.N/2015/2016/0666,65,,,82,74,83,86,66
808,,TUMA/KCMUCo/BSC.N/2015/2016/0667,65,,,80,74,80,77,71
760,,TUMA/KCMUCo/BSC.N/2015/2016/0694,65,,,66,79,66,72,72
829,,TUMA/KCMUCo/BSC.N/2015/2016/0711,65,,,80,63,74,72,71
795,,TUMA/KCMUCo/BSC.N/2015/2016/0712,65,,,82,73,52,74,63
887,,TUMA/KCMUCo/BSC.N/2015/2016/0713,65,,,92,73,87,82,68
813,,TUMA/KCMUCo/BSC.N/2015/2016/0714,65,,,84,69,85,71,73
843,,TUMA/KCMUCo/BSC.N/2015/2016/0715,65,,,83,66,93,83,77
846,,TUMA/KCMUCo/BSC.N/2015/2016/0716,65,,,66,70,83,83,85
866,,TUMA/KCMUCo/BSC.N/2015/2016/0717,65,,,76,70,93,72,74
942,,TUMA/KCMUCo/BSC.N/2015/2016/0718,65,,,75,62,81,81,82
835,,TUMA/KCMUCo/BSC.N/2015/2016/0720,65,,,82,70,82,80,62
823,,TUMA/KCMUCo/BSC.N/2015/2016/0722,65,,,88,64,77,71,63
898,,TUMA/KCMUCo/BSC.N/2015/2016/0725,65,,,85,68,81,81,90
895,,TUMA/KCMUCo/BSC.N/2015/2016/0726,67,,,0,0,0,0,0
805,,TUMA/KCMUCo/BSC.N/2015/2016/0729,65,,,90,63,75,80,68
837,,TUMA/KCMUCo/BSC.N/2015/2016/0732,65,,,57,66,50,71,79
903,,TUMA/KCMUCo/BSC.N/2015/2016/0733,67,,,54,63,72,45,75
947,,TUMA/KCMUCo/BSC.N/2015/2016/0739,65,,,90,80,78,72,69
789,,TUMA/KCMUCo/BSC.N/2015/2016/0752,65,,,60,66,68,50,80
349,,TUMA/KCMUCo/BSC.N/2015/2016/0754,69,,,70,68,83,74,82
917,,TUMA/KCMUCo/BSC.N/2015/2016/0787,65,,,89,73,81,80,82
832,,TUMA/KCMUCo/BSC.N/2015/2016/0803,65,,,79,65,70,68,71
812,,TUMA/KCMUCo/BSC.N/2015/2016/0810,65,,,89,53,72,82,77
857,,TUMA/KCMUCo/BSC.N/2015/2016/0812,65,,,84,71,80,61,65
913,,TUMA/KCMUCo/BSC.N/2015/2016/0818,65,,,89,73,56,74,81
828,,TUMA/KCMUCo/BSC.N/2015/2016/0823,65,,,97,63,73,75,78
