@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,compilationTime_!_ 2017:08:17:08:44:15,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 4,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Physiotherapy (Direct),,,,,,,,,,,
@-header,year_!_ 2,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 7,,,,,,,,,,,
@-header,batchName_!_ 2015/2016,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,338,523,524,525,526,605,645
Ref,GPA,Reg Number,Flags,Details,res,Foundation of Faith,	Manual Therapy,Soft Tissue Manipulation,Electrotherapy & Thermotherapy Level 1,	Ergonomics,	Clinical Practice  level 1 ,General Surgery 
3995,,TUMA/KCMUCo/BScPhysio/2015/2016/0222,9,,,62,54,70,72,53,56,77
3943,,TUMA/KCMUCo/BScPhysio/2015/2016/0230,11,,,74,48,73,71,51,51,74
3214,,TUMA/KCMUCo/BScPhysio/2015/2016/0231,9,,,81,56,71,81,53,57,77
3120,,TUMA/KCMUCo/BScPhysio/2015/2016/0232,11,,,77,54,68,79,47,53,76
3016,,TUMA/KCMUCo/BScPhysio/2015/2016/0233,9,,,81,64,76,66,59,72,79
3238,,TUMA/KCMUCo/BScPhysio/2015/2016/0234,9,,,79,55,79,79,63,64,73
3880,,TUMA/KCMUCo/BScPhysio/2015/2016/0235,9,,,68,55,58,67,52,54,72
3148,,TUMA/KCMUCo/BScPhysio/2015/2016/0236,65,,,79,63,77,66,68,73,82
3570,,TUMA/KCMUCo/BScPhysio/2015/2016/0237,65,,,66,51,72,76,56,53,73
3910,,TUMA/KCMUCo/BScPhysio/2015/2016/0238,9,,,82,57,69,75,60,50,80
4029,,TUMA/KCMUCo/BScPhysio/2015/2016/0239,11,,,67,60,62,65,52,48,75
3951,,TUMA/KCMUCo/BScPhysio/2015/2016/0240,11,,,72,56,72,77,62,41,71
4027,,TUMA/KCMUCo/BScPhysio/2015/2016/0241,65,,,72,62,73,66,60,54,77
3101,,TUMA/KCMUCo/BScPhysio/2015/2016/0242,9,,,71,55,72,76,57,64,80
2804,,TUMA/KCMUCo/BScPhysio/2015/2016/0243,65,,,83,63,78,76,59,65,82
2988,,TUMA/KCMUCo/BScPhysio/2015/2016/0245,65,,,78,64,74,74,62,58,80
3030,,TUMA/KCMUCo/BScPhysio/2015/2016/0247,65,,,80,59,69,69,63,59,82
3383,,TUMA/KCMUCo/BScPhysio/2015/2016/0250,9,,,84,64,78,66,57,73,76
2961,,TUMA/KCMUCo/BScPhysio/2015/2016/0252,9,,,80,54,81,75,57,63,80
2919,,TUMA/KCMUCo/BScPhysio/2015/2016/0253,65,,,77,64,73,65,67,63,82
3057,,TUMA/KCMUCo/BScPhysio/2015/2016/0255,9,,,80,55,80,77,54,61,76
3097,,TUMA/KCMUCo/BScPhysio/2015/2016/0256,65,,,70,59,72,72,62,66,73
3003,,TUMA/KCMUCo/BScPhysio/2015/2016/0257,67,,,77,50,77,74,69,47,73
4064,,TUMA/KCMUCo/BScPhysio/2015/2016/0259,65,,,78,66,75,67,69,54,78
3169,,TUMA/KCMUCo/BScPhysio/2015/2016/0260,65,,,73,67,74,71,55,61,84
3063,,TUMA/KCMUCo/BScPhysio/2015/2016/0261,65,,,71,62,74,71,72,51,77
3319,,TUMA/KCMUCo/BScPhysio/2015/2016/0263,65,,,76,54,67,72,69,63,83
3179,,TUMA/KCMUCo/BScPhysio/2015/2016/0264,65,,,83,66,71,72,64,65,75
3366,,TUMA/KCMUCo/BScPhysio/2015/2016/0269,67,,,63,53,77,71,45,57,80
3172,,TUMA/KCMUCo/BScPhysio/2015/2016/0270,9,,,77,52,76,69,61,52,75
2924,,TUMA/KCMUCo/BScPhysio/2015/2016/0271,11,,,77,55,68,71,48,61,76
4050,,TUMA/KCMUCo/BScPhysio/2015/2016/0272,9,,,70,56,70,65,60,54,77
3321,,TUMA/KCMUCo/BScPhysio/2015/2016/0282,9,,,60,63,72,68,56,64,75
3856,,TUMA/KCMUCo/BScPhysio/2015/2016/0286,9,,,69,64,78,70,56,55,76
3267,,TUMA/KCMUCo/BScPhysio/2015/2016/0287,9,,,87,65,75,77,65,71,78
3301,,TUMA/KCMUCo/BScPhysio/2015/2016/0288,65,,,74,61,74,67,53,56,78
3627,,TUMA/KCMUCo/BScPhysio/2015/2016/0290,9,,,76,60,75,72,65,62,78
3277,,TUMA/KCMUCo/BScPhysio/2015/2016/0291,65,,,74,62,75,81,61,63,70
3694,,TUMA/KCMUCo/BScPhysio/2015/2016/0296,9,,,79,62,78,67,56,64,67
3901,,TUMA/KCMUCo/BScPhysio/2015/2016/0297,9,,,65,53,76,74,51,53,80
3100,,TUMA/KCMUCo/BScPhysio/2015/2016/0303,67,,,74,46,66,72,50,52,81
4066,,TUMA/KCMUCo/BScPhysio/2015/2016/0311,65,,,64,55,69,70,58,51,65
3438,,TUMA/KCMUCo/BScPhysio/2016/2017/0313,67,,,63,58,64,76,46,47,70
3603,,TUMA/KCMUCo/BScPhysio/2016/2017/0316,67,,,,,,,,,
