@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 39,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Nursing (In-Service),,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,,,
@-header,flags_!_ 16,,,,,,,,,,,
@-header,compilationTime_!_ 2017:09:08:15:15:57,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,73,74,75,76,78,606,607
Ref,GPA,Reg Number,Flags,Details,res,Physiology,Parasitology,Pharmacology,Microbiology,Communication Skills,Anatomy,Biochemistry
867,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0666,9,,1:24.7:68,67,65,65,57,64,75,53
808,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0667,11,,1:24.7:62.4,60,67,61,47,60,73,53
760,1:1.9,TUMA/KCMUCo/BSC.N/2015/2016/0694,11,,1:24.7:47.5,59,59,62,57,58,58,44
829,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0711,11,,1:24.7:56.9,64,64,53,57,65,61,47
795,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0712,11,,1:24.7:56.9,64,62,56,51,61,65,45
887,1:2.6,TUMA/KCMUCo/BSC.N/2015/2016/0713,11,,1:24.7:64.5,69,70,54,61,67,67,49
813,1:1.7,TUMA/KCMUCo/BSC.N/2015/2016/0714,11,,1:24.7:43.3,59,67,50,49,61,56,44
843,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0715,11,,1:24.7:66.9,67,71,56,55,67,81,49
846,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0716,11,,1:24.7:57.4,57,63,55,51,64,62,51
866,1:2.4,TUMA/KCMUCo/BSC.N/2015/2016/0717,11,,1:24.7:59.5,59,68,66,59,69,75,48
942,1:2,TUMA/KCMUCo/BSC.N/2015/2016/0718,11,,1:24.7:50.3,55,67,47,52,60,65,43
835,1:1.1,TUMA/KCMUCo/BSC.N/2015/2016/0720,11,,1:24.7:28.2,49,59,42,46,58,56,37
823,1:2.8,TUMA/KCMUCo/BSC.N/2015/2016/0722,11,,1:24.7:69.4,72,60,52,57,64,71,50
898,1:2.9,TUMA/KCMUCo/BSC.N/2015/2016/0725,11,,1:24.7:73.4,70,69,58,58,81,78,51
805,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0729,11,,1:24.7:67.3,65,65,44,55,64,70,61
837,1:2,TUMA/KCMUCo/BSC.N/2015/2016/0732,11,,1:24.7:50.8,67,54,47,51,57,54,52
903,1:1.4,TUMA/KCMUCo/BSC.N/2015/2016/0733,11,,1:24.7:35.3,55,56,54,49,57,48,41
947,1:1.9,TUMA/KCMUCo/BSC.N/2015/2016/0739,11,,1:24.7:48.8,52,61,49,59,57,56,51
789,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0752,11,,1:24.7:64,62,63,62,50,64,60,56
349,1:2.6,TUMA/KCMUCo/BSC.N/2015/2016/0754,9,,1:24.7:65.6,57,67,63,66,69,69,57
917,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0787,11,,1:24.7:69.1,52,70,66,60,71,70,45
832,1:1.5,TUMA/KCMUCo/BSC.N/2015/2016/0803,11,,1:24.7:38.7,50,60,46,41,58,56,43
812,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0810,11,,1:24.7:63.4,61,62,53,52,58,72,52
857,1:1.6,TUMA/KCMUCo/BSC.N/2015/2016/0812,11,,1:24.7:40.7,53,67,49,47,62,52,49
913,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0818,11,,1:24.7:56.9,54,63,58,53,61,73,44
828,1:2.6,TUMA/KCMUCo/BSC.N/2015/2016/0823,11,,1:24.7:65.9,62,62,52,54,67,65,64
