@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:04:13:13:12:16,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 37,,,,,
@-header,courseName_!_ Bachelor of Science in Optometry,,,,,
@-header,year_!_ 1,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 8,,,,,
@-header,batchName_!_ 2016/2017,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,18
Ref,GPA,Reg Number,Flags,Details,res,Applied Chemistry
4779,,TUMA/KCMUCo/BSc.Opt/2016/2017/0018,65,,,54
4899,,TUMA/KCMUCo/BSc.Opt/2016/2017/0019,65,,,63
5004,,TUMA/KCMUCo/BSc.Opt/2016/2017/0020,9,,,61
5023,,TUMA/KCMUCo/BSc.Opt/2016/2017/0021,9,,,64
5027,,TUMA/KCMUCo/BSc.Opt/2016/2017/0022,65,,,54
5073,,TUMA/KCMUCo/BSc.Opt/2016/2017/0023,65,,,63
5132,,TUMA/KCMUCo/BSc.Opt/2016/2017/0024,9,,,50
5178,,TUMA/KCMUCo/BSc.Opt/2016/2017/0025,65,,,70
5215,,TUMA/KCMUCo/BSc.Opt/2016/2017/0026,9,,,55
5521,,TUMA/KCMUCo/BSc.Opt/2016/2017/0027,11,,,39
5644,,TUMA/KCMUCo/BSc.Opt/2016/2017/0028,67,,,49
5667,,TUMA/KCMUCo/BSc.Opt/2016/2017/0029,9,,,60
5843,,TUMA/KCMUCo/BSc.Opt/2016/2017/0030,65,,,67
6108,,TUMA/KCMUCo/BSc.Opt/2016/2017/0031,65,,,57
6258,,TUMA/KCMUCo/BSc.Opt/2016/2017/0032,11,,,18
6287,,TUMA/KCMUCo/BSc.Opt/2016/2017/0033,11,,,41
6851,,TUMA/KCMUCo/BSc.Opt/2016/2017/0034,9,,,65
