@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 39,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Nursing (In-Service),,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
@-header,compilationTime_!_ 2017:08:29:16:48:00,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,73,74,75,76,78,606,607
Ref,GPA,Reg Number,Flags,Details,res,Physiology,Parasitology,Pharmacology,Microbiology,Communication Skills,Anatomy,Biochemistry
867,,TUMA/KCMUCo/BSC.N/2015/2016/0666,65,,,66,55,63,57,68,68,54
808,,TUMA/KCMUCo/BSC.N/2015/2016/0667,65,,,68,55,74,54,57,66,53
760,,TUMA/KCMUCo/BSC.N/2015/2016/0694,67,,,48,61,61.5,53,52,41,48
829,,TUMA/KCMUCo/BSC.N/2015/2016/0711,67,,,60,65,64.5,47,57,47,46
795,,TUMA/KCMUCo/BSC.N/2015/2016/0712,67,,,58,58,58.5,46,60,64,47
887,,TUMA/KCMUCo/BSC.N/2015/2016/0713,67,,,59,64,53.5,58,65,44,57
813,,TUMA/KCMUCo/BSC.N/2015/2016/0714,11,,,56,61,50.5,42,60,31,48
843,,TUMA/KCMUCo/BSC.N/2015/2016/0715,9,,,61,66,57.5,53,67,74,50
846,,TUMA/KCMUCo/BSC.N/2015/2016/0716,67,,,59,61,64,51,62,54,47
866,,TUMA/KCMUCo/BSC.N/2015/2016/0717,9,,,60,67,69.5,61,71,68,56
942,,TUMA/KCMUCo/BSC.N/2015/2016/0718,11,,,53,62,54,49,56,53,57
835,,TUMA/KCMUCo/BSC.N/2015/2016/0720,11,,,44,60,46,41,53,45,45
823,,TUMA/KCMUCo/BSC.N/2015/2016/0722,65,,,73,55,55.5,61,69,58,55
898,,TUMA/KCMUCo/BSC.N/2015/2016/0725,9,,,66,68,52.5,56,72,77,67
895,,TUMA/KCMUCo/BSC.N/2015/2016/0726,11,,,,,,,,,
805,,TUMA/KCMUCo/BSC.N/2015/2016/0729,11,,,45,65,39.5,49,45,65,63
837,,TUMA/KCMUCo/BSC.N/2015/2016/0732,11,,,46,64,43,41,47,22,53
903,,TUMA/KCMUCo/BSC.N/2015/2016/0733,11,,,46,52,61.5,49,46,37,46
947,,TUMA/KCMUCo/BSC.N/2015/2016/0739,11,,,43,63,46,57,50,51,56
789,,TUMA/KCMUCo/BSC.N/2015/2016/0752,9,,,63,61,56.5,60,65,59,64
349,,TUMA/KCMUCo/BSC.N/2015/2016/0754,13,,,58,59,59,57,72,59,54
917,,TUMA/KCMUCo/BSC.N/2015/2016/0787,67,,,39,68,68,49,75,60,48
832,,TUMA/KCMUCo/BSC.N/2015/2016/0803,67,,,43,58,51.5,42,46,42,50
812,,TUMA/KCMUCo/BSC.N/2015/2016/0810,11,,,57,61,49,42,54,66,54
857,,TUMA/KCMUCo/BSC.N/2015/2016/0812,11,,,45,65,56,51,65,48,50
913,,TUMA/KCMUCo/BSC.N/2015/2016/0818,67,,,50,60,65.5,49,58,65,46
828,,TUMA/KCMUCo/BSC.N/2015/2016/0823,67,,,58,60,59,47,76,58,60
