@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 8,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Health Laboratory Science,,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,,,
@-header,flags_!_ 16,,,,,,,,,,,
@-header,compilationTime_!_ 2018:04:04:12:18:27,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,208,209,210,367,211,929,928
Ref,GPA,Reg Number,Flags,Details,res,Communication Skills,Computer Applications,Basic Chemistry,Development Studies,Basic Physics,Physiology,Anatomy
773,1:2.4,TUMA/KCMUCo/BScHLSc/2015/2016/0543,9,,1:60:144,61,56,58,71,69,56,53
840,1:4.1,TUMA/KCMUCo/BScHLSc/2015/2016/0544,9,,1:60:248,80,73,76,82,78,70,70
700,1:3,TUMA/KCMUCo/BScHLSc/2015/2016/0555,9,,1:60:184,66,67,73,74,69,59,61
865,1:3.3,TUMA/KCMUCo/BScHLSc/2015/2016/0557,9,,1:60:200,62,60,68,84,70,63,69
709,1:3.5,TUMA/KCMUCo/BScHLSc/2015/2016/0559,9,,1:60:212,81,61,69,69,75,63,70
659,1:3.7,TUMA/KCMUCo/BScHLSc/2015/2016/0560,9,,1:60:224,89,73,72,85,79,68,65
698,1:2.9,TUMA/KCMUCo/BScHLSc/2015/2016/0561,9,,1:60:176,59,76,60,84,59,61,62
587,1:2.9,TUMA/KCMUCo/BScHLSc/2015/2016/0562,9,,1:60:176,74,62,58,79,74,51,66
679,1:3.6,TUMA/KCMUCo/BScHLSc/2015/2016/0565,9,,1:60:220,75,82,74,79,65,68,71
844,1:3.3,TUMA/KCMUCo/BScHLSc/2015/2016/0566,9,,1:60:200,77,58,63,80,70,67,62
705,1:2.5,TUMA/KCMUCo/BScHLSc/2015/2016/0570,9,,1:60:152,64,63,58,80,54,52,62
776,1:3.3,TUMA/KCMUCo/BScHLSc/2015/2016/0571,9,,1:60:200,66,68,62,83,69,61,71
672,1:3.3,TUMA/KCMUCo/BScHLSc/2015/2016/0572,9,,1:60:200,58,81,64,78,67,61,72
703,1:3.6,TUMA/KCMUCo/BScHLSc/2015/2016/0573,9,,1:60:216,80,64,76,79,78,67,67
817,1:3,TUMA/KCMUCo/BScHLSc/2015/2016/0602,9,,1:60:184,62,60,66,75,67,61,66
710,1:3.4,TUMA/KCMUCo/BScHLSc/2015/2016/0603,9,,1:60:204,70,78,72,75,76,53,61
951,1:2.4,TUMA/KCMUCo/BScHLSc/2015/2016/0608,9,,1:60:148,65,72,54,69,59,52,64
694,1:2.8,TUMA/KCMUCo/BScHLSc/2015/2016/0609,9,,1:60:168,61,59,64,74,64,55,68
824,1:2.6,TUMA/KCMUCo/BScHLSc/2015/2016/0610,9,,1:60:160,66,58,58,80,54,57,70
553,1:2.9,TUMA/KCMUCo/BScHLSc/2015/2016/0616,9,,1:60:176,62,64,64,80,63,54,64
607,1:3.8,TUMA/KCMUCo/BScHLSc/2015/2016/0631,9,,1:60:232,71,77,79,83,72,62,73
520,1:3.2,TUMA/KCMUCo/BScHLSc/2015/2016/0632,9,,1:60:196,62,64,70,76,66,64,65
