@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 8,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Health Laboratory Science,,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 8,,,,,,,,,,,
@-header,batchName_!_ 2016/2017,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
@-header,compilationTime_!_ 2017:06:15:13:27:18,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,208,209,340,341,367,210,211
Ref,GPA,Reg Number,Flags,Details,res,Communication Skills,Computer Applications,Anatomy,Physiology,Development Studies,Basic Chemistry,Basic Physics
5067,,TUMA/KCMUCo/BScHLSc/2016/2017/0713,11,,,77,55,60,33.33333333,55,59,74
3408,,TUMA/KCMUCo/BScHLSc/2016/2017/0714,13,,,79,66,80,71.66666667,62,68,78
4730,,TUMA/KCMUCo/BScHLSc/2016/2017/0715,9,,,83,72,64,53.33333333,57,55,55
4844,,TUMA/KCMUCo/BScHLSc/2016/2017/0716,11,,,78,76,65.5,45,54,56,70
4853,,TUMA/KCMUCo/BScHLSc/2016/2017/0717,65,,,84,75,79,61.66666667,67,58,79
4901,,TUMA/KCMUCo/BScHLSc/2016/2017/0718,67,,,84,56,62.5,46.66666667,49,59,54
4907,,TUMA/KCMUCo/BScHLSc/2016/2017/0719,9,,,86,70,79,80,57,71,80
4985,,TUMA/KCMUCo/BScHLSc/2016/2017/0721,9,,,88,85,70,50,53,77,89
4990,,TUMA/KCMUCo/BScHLSc/2016/2017/0722,67,,,66,72,58,51.66666667,40,68,73
5113,,TUMA/KCMUCo/BScHLSc/2016/2017/0723,9,,,79,66,82,65,53,61,84
5144,,TUMA/KCMUCo/BScHLSc/2016/2017/0724,9,,,88,65,82,51.66666667,59,63,88
5145,,TUMA/KCMUCo/BScHLSc/2016/2017/0725,9,,,66,64,61,55,62,77,84
5171,,TUMA/KCMUCo/BScHLSc/2016/2017/0726,9,,,74,80,92.5,66.66666667,58,77,84
5174,,TUMA/KCMUCo/BScHLSc/2016/2017/0727,67,,,77,68,64,51.66666667,59,73,48
5184,,TUMA/KCMUCo/BScHLSc/2016/2017/0728,65,,,69,74,76,58.33333333,52,70,73
5193,,TUMA/KCMUCo/BScHLSc/2016/2017/0729,11,,,78,65,74.5,48.33333333,56,69,71
5195,,TUMA/KCMUCo/BScHLSc/2016/2017/0730,67,,,72,51,59.5,38.33333333,51,60,79
5227,,TUMA/KCMUCo/BScHLSc/2016/2017/0731,11,,,73,44,55,45,41,77,78
5261,,TUMA/KCMUCo/BScHLSc/2016/2017/0732,9,,,82,69,70,60,50,67,95
5300,,TUMA/KCMUCo/BScHLSc/2016/2017/0733,9,,,89,81,83.5,56.66666667,68,78,87
5310,,TUMA/KCMUCo/BScHLSc/2016/2017/0734,11,,,86,63,49,50,50,78,83
5341,,TUMA/KCMUCo/BScHLSc/2016/2017/0735,67,,,87,66,80.5,46.66666667,51,70,57
5357,,TUMA/KCMUCo/BScHLSc/2016/2017/0736,11,,,74,59,71.5,50,46,66,51
5450,,TUMA/KCMUCo/BScHLSc/2016/2017/0737,11,,,84,65,62.5,58.33333333,49,68,79
5501,,TUMA/KCMUCo/BScHLSc/2016/2017/0738,11,,,71,55,62.5,38.33333333,37,65,72
