@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2018:05:11:15:38:01,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 7,,,,,
@-header,courseName_!_ Diploma in Health Laboratory Sciences,,,,,
@-header,year_!_ 3,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 7,,,,,
@-header,batchName_!_ 2015/2016,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,330
Ref,GPA,Reg Number,Flags,Details,res,Medical Parasitology and Entomology
3280,,TUMA/KCMUCo/DHLSc/2015/2016/0415,65,,,72
3077,,TUMA/KCMUCo/DHLSc/2015/2016/0423,67,,,
3189,,TUMA/KCMUCo/DHLSc/2015/2016/0427,11,,,49
3361,,TUMA/KCMUCo/DHLSc/2015/2016/0428,65,,,60
3362,,TUMA/KCMUCo/DHLSc/2015/2016/0429,67,,,
3200,,TUMA/KCMUCo/DHLSc/2015/2016/0430,9,,,57
2871,,TUMA/KCMUCo/DHLSc/2015/2016/0434,11,,,45
3587,,TUMA/KCMUCo/DHLSc/2015/2016/0444,9,,,70
3059,,TUMA/KCMUCo/DHLSc/2015/2016/0445,9,,,76
3050,,TUMA/KCMUCo/DHLSc/2015/2016/0446,65,,,71
3416,,TUMA/KCMUCo/DHLSc/2015/2016/0449,65,,,56
3646,,TUMA/KCMUCo/DHLSc/2015/2016/0454,65,,,58
3607,,TUMA/KCMUCo/DHLSc/2015/2016/0455,67,,,
3046,,TUMA/KCMUCo/DHLSc/2015/2016/0456,65,,,71
3358,,TUMA/KCMUCo/DHLSc/2015/2016/0457,9,,,72
3655,,TUMA/KCMUCo/DHLSc/2015/2016/0458,9,,,59
3628,,TUMA/KCMUCo/DHLSc/2015/2016/0459,9,,,69
3435,,TUMA/KCMUCo/DHLSc/2015/2016/0460,9,,,64
3609,,TUMA/KCMUCo/DHLSc/2015/2016/0461,65,,,63
3413,,TUMA/KCMUCo/DHLSc/2015/2016/0462,9,,,58
3541,,TUMA/KCMUCo/DHLSc/2015/2016/0464,9,,,57
3136,,TUMA/KCMUCo/DHLSc/2015/2016/0465,9,,,65
3506,,TUMA/KCMUCo/DHLSc/2015/2016/0466,67,,,
2780,,TUMA/KCMUCo/DHLSc/2015/2016/0467,11,,,30
3212,,TUMA/KCMUCo/DHLSc/2015/2016/0473,9,,,78
3272,,TUMA/KCMUCo/DHLSc/2015/2016/0474,11,,,43
3641,,TUMA/KCMUCo/DHLSc/2015/2016/0475,9,,,67
3513,,TUMA/KCMUCo/DHLSc/2015/2016/0476,11,,,42
2866,,TUMA/KCMUCo/DHLSc/2015/2016/0477,9,,,73
3429,,TUMA/KCMUCo/DHLSc/2015/2016/0478,67,,,
3758,,TUMA/KCMUCo/DHLSc/2016/2017/0480,67,,,
3215,,TUMA/KCMUCo/DHLSc/2016/2017/0561,67,,,
3437,,TUMA/KCMUCo/DHLSc/2017/2018/0570,67,,,
