@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,compilationTime_!_ 2018:04:04:12:17:12,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 8,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Health Laboratory Science,,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,208,209,210,367,211,929,928
Ref,GPA,Reg Number,Flags,Details,res,Communication Skills,Computer Applications,Basic Chemistry,Development Studies,Basic Physics,Physiology,Anatomy
773,,TUMA/KCMUCo/BScHLSc/2015/2016/0543,65,,,61,56,58,71,69,56,53
840,,TUMA/KCMUCo/BScHLSc/2015/2016/0544,65,,,80,73,76,82,78,70,70
700,,TUMA/KCMUCo/BScHLSc/2015/2016/0555,65,,,66,67,73,74,69,59,61
865,,TUMA/KCMUCo/BScHLSc/2015/2016/0557,65,,,62,60,68,84,70,63,69
709,,TUMA/KCMUCo/BScHLSc/2015/2016/0559,65,,,81,61,69,69,75,63,70
659,,TUMA/KCMUCo/BScHLSc/2015/2016/0560,65,,,89,73,72,85,79,68,65
698,,TUMA/KCMUCo/BScHLSc/2015/2016/0561,65,,,59,76,60,84,59,61,62
587,,TUMA/KCMUCo/BScHLSc/2015/2016/0562,65,,,74,62,58,79,74,51,66
679,,TUMA/KCMUCo/BScHLSc/2015/2016/0565,65,,,75,82,74,79,65,68,71
844,,TUMA/KCMUCo/BScHLSc/2015/2016/0566,65,,,77,58,63,80,70,67,62
705,,TUMA/KCMUCo/BScHLSc/2015/2016/0570,65,,,64,63,58,80,54,52,62
776,,TUMA/KCMUCo/BScHLSc/2015/2016/0571,65,,,66,68,62,83,69,61,71
672,,TUMA/KCMUCo/BScHLSc/2015/2016/0572,65,,,58,81,64,78,67,61,72
703,,TUMA/KCMUCo/BScHLSc/2015/2016/0573,65,,,80,64,76,79,78,67,67
817,,TUMA/KCMUCo/BScHLSc/2015/2016/0602,65,,,62,60,66,75,67,61,66
710,,TUMA/KCMUCo/BScHLSc/2015/2016/0603,65,,,70,78,72,75,76,53,61
951,,TUMA/KCMUCo/BScHLSc/2015/2016/0608,65,,,65,72,54,69,59,52,64
694,,TUMA/KCMUCo/BScHLSc/2015/2016/0609,65,,,61,59,64,74,64,55,68
824,,TUMA/KCMUCo/BScHLSc/2015/2016/0610,65,,,66,58,58,80,54,57,70
553,,TUMA/KCMUCo/BScHLSc/2015/2016/0616,65,,,62,64,64,80,63,54,64
607,,TUMA/KCMUCo/BScHLSc/2015/2016/0631,65,,,71,77,79,83,72,62,73
520,,TUMA/KCMUCo/BScHLSc/2015/2016/0632,65,,,62,64,70,76,66,64,65
660,,TUMA/KCMUCo/BScHLSc/2015/2016/0633,65,,,69,64,61,88,67,57,64
680,,TUMA/KCMUCo/BScHLSc/2015/2016/0634,65,,,73,67,67,74,63,64,72
806,,TUMA/KCMUCo/BScHLSc/2015/2016/0635,65,,,64,54,69,84,59,62,73
661,,TUMA/KCMUCo/BScHLSc/2015/2016/0643,65,,,71,76,69,86,65,65,76
612,,TUMA/KCMUCo/BScHLSc/2015/2016/0644,65,,,73,79,69,82,69,64,67
465,,TUMA/KCMUCo/BScHLSc/2015/2016/0648,65,,,65,68,65,80,68,59,77
611,,TUMA/KCMUCo/BScHLSc/2015/2016/0652,65,,,67,63,61,84,65,68,65
613,,TUMA/KCMUCo/BScHLSc/2015/2016/0653,65,,,69,72,59,72,59,57,68
670,,TUMA/KCMUCo/BScHLSc/2015/2016/0654,65,,,71,64,63,84,67,56,50
523,,TUMA/KCMUCo/BScHLSc/2015/2016/0655,65,,,77,75,66,80,62,51,64
745,,TUMA/KCMUCo/BScHLSc/2015/2016/0656,65,,,61,70,54,75,64,50,74
759,,TUMA/KCMUCo/BScHLSc/2015/2016/0660,65,,,61,73,71,76,87,62,66
754,,TUMA/KCMUCo/BScHLSc/2015/2016/0662,65,,,66,58,53,78,59,52,55
629,,TUMA/KCMUCo/BScHLSc/2015/2016/0674,65,,,64,69,82,77,86,63,66
654,,TUMA/KCMUCo/BScHLSc/2015/2016/0678,65,,,64,63,65,80,63,50,58
577,,TUMA/KCMUCo/BScHLSc/2015/2016/0680,65,,,68,53,63,84,50,50,67
642,,TUMA/KCMUCo/BScHLSc/2015/2016/0683,65,,,63,71,59,77,51,62,66
938,,TUMA/KCMUCo/BScHLSc/2015/2016/0684,65,,,78,70,61,79,65,62,67
732,,TUMA/KCMUCo/BScHLSc/2015/2016/0688,65,,,52,70,61,75,51,57,62
753,,TUMA/KCMUCo/BScHLSc/2015/2016/0689,65,,,76,66,64,72,73,61,64
707,,TUMA/KCMUCo/BScHLSc/2015/2016/0691,65,,,59,61,53,68,64,58,70
908,,TUMA/KCMUCo/BScHLSc/2015/2016/0693,65,,,62,54,59,75,80,64,57
935,,TUMA/KCMUCo/BScHLSc/2015/2016/0695,65,,,63,71,54,71,63,50,69
595,,TUMA/KCMUCo/BScHLSc/2015/2016/0696,65,,,69,67,58,81,64,66,69
870,,TUMA/KCMUCo/BScHLSc/2015/2016/0700,65,,,75,62,75,80,74,57,56
934,,TUMA/KCMUCo/BScHLSc/2016/2017/0711,65,,,68,74,63,83,71,61,66
