@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,
@-header,maximumScore_!_ 101,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,
@-header,courseId_!_ 7,,,,,,,,,
@-header,courseName_!_ Diploma Health Laboratory Sciences,,,,,,,,,
@-header,year_!_ 2,,,,,,,,,
@-header,semester_!_ 2,,,,,,,,,
@-header,batchId_!_ 7,,,,,,,,,
@-header,batchName_!_ 2015/2016,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,
@-header,compilationTime_!_ 2017:07:19:14:51:38,,,,,,,,,
@-header,columnCount_!_ 11,,,,,,,,,
,,,,,,,,,,
,,,,,,316,319,315,318,320
Ref,GPA,Reg Number,Flags,Details,res,Clinical Chemistry,Microbiology,Blood Transfusion,Histopathology/Morbid Anatomy,Parasitology
3280,,TUMA/KCMUCo/DHLSc/2015/2016/0415,9,,,65,87,79,76,68
3189,,TUMA/KCMUCo/DHLSc/2015/2016/0427,11,,,43,91,45,61,59
3361,,TUMA/KCMUCo/DHLSc/2015/2016/0428,9,,,65,94,82,86,80
3200,,TUMA/KCMUCo/DHLSc/2015/2016/0430,9,,,64,88,81,80,59
2871,,TUMA/KCMUCo/DHLSc/2015/2016/0434,65,,,59,90,56,61,65
3587,,TUMA/KCMUCo/DHLSc/2015/2016/0444,9,,,52,91,70,84,68
3059,,TUMA/KCMUCo/DHLSc/2015/2016/0445,9,,,64,78,65,70,68
3050,,TUMA/KCMUCo/DHLSc/2015/2016/0446,65,,,59,91,56,80,75
3416,,TUMA/KCMUCo/DHLSc/2015/2016/0449,11,,,78,89,46,75,77
3646,,TUMA/KCMUCo/DHLSc/2015/2016/0454,65,,,75,87,67,80,78
3046,,TUMA/KCMUCo/DHLSc/2015/2016/0456,65,,,59,93,66,80,75
3358,,TUMA/KCMUCo/DHLSc/2015/2016/0457,65,,,61,81,54,61,61
3655,,TUMA/KCMUCo/DHLSc/2015/2016/0458,9,,,62,86,64,74,64
3628,,TUMA/KCMUCo/DHLSc/2015/2016/0459,65,,,74,89,64,80,60
3435,,TUMA/KCMUCo/DHLSc/2015/2016/0460,9,,,57,88,62,73,62
3609,,TUMA/KCMUCo/DHLSc/2015/2016/0461,65,,,62,82,53,77,66
3413,,TUMA/KCMUCo/DHLSc/2015/2016/0462,9,,,73,85,78,79,74
3541,,TUMA/KCMUCo/DHLSc/2015/2016/0464,11,,,59,86,48,72,73
3136,,TUMA/KCMUCo/DHLSc/2015/2016/0465,65,,,70,93,82,80,73
2780,,TUMA/KCMUCo/DHLSc/2015/2016/0467,67,,,48,90,39,60,47
3212,,TUMA/KCMUCo/DHLSc/2015/2016/0473,9,,,76,88,70,81,82
3272,,TUMA/KCMUCo/DHLSc/2015/2016/0474,65,,,70,94,61,77,65
3641,,TUMA/KCMUCo/DHLSc/2015/2016/0475,65,,,56,87,66,80,57
3513,,TUMA/KCMUCo/DHLSc/2015/2016/0476,67,,,44,94,43,71,58
2866,,TUMA/KCMUCo/DHLSc/2015/2016/0477,65,,,66,88,56,71,77
