@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,
@-header,courseId_!_ 3,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Prosthetics and Orthotics,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,
@-header,semester_!_ 2,,,,,,,,,,
@-header,batchId_!_ 5,,,,,,,,,,
@-header,batchName_!_ 2013/2014,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,
@-header,compilationTime_!_ 2017:08:31:10:13:53,,,,,,,,,,
@-header,columnCount_!_ 12,,,,,,,,,,
,,,,,,,,,,,
,,,,,,381,401,402,403,404,405
Ref,GPA,Reg Number,Flags,Details,res,Anatomy and physiology – II,Orthotic Science theory – II,Technology – II,Engineering design – II,	Biomechanics – I,	Orthotic science practical – II
357,,TUMA/KCMUCo/BSc.P&O/2015/2016/0256,9,,,67,83,70,65,77,76
94,,TUMA/KCMUCo/BSc.P&O/2015/2016/0258,9,,,86,86,73,81,95,78
158,,TUMA/KCMUCo/BSc.P&O/2015/2016/0262,65,,,79,85,81,71,87,76
222,,TUMA/KCMUCo/BSc.P&O/2015/2016/0265,65,,,68,75,68,66,78,78
262,,TUMA/KCMUCo/BSc.P&O/2015/2016/0267,65,,,74,78,65,73,88,79
253,,TUMA/KCMUCo/BSc.P&O/2015/2016/0268,65,,,81,88,77,62,88,76
273,,TUMA/KCMUCo/BSc.P&O/2015/2016/0270,9,,,74,75,66,66,89,73
76,,TUMA/KCMUCo/BSc.P&O/2015/2016/0271,65,,,63,73,61,57,79,77
107,,TUMA/KCMUCo/BSc.P&O/2015/2016/0273,65,,,76,89,74,63,89,79
337,,TUMA/KCMUCo/BSc.P&O/2015/2016/0280,65,,,69,85,74,70,84,72
224,,TUMA/KCMUCo/BSc.P&O/2015/2016/0282,9,,,66,69,70,59,87,76
