@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 7,,,,,,,,,,,
@-header,courseName_!_ Diploma Health Laboratory Sciences,,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 8,,,,,,,,,,,
@-header,batchName_!_ 2016/2017,,,,,,,,,,,
@-header,flags_!_ 16,,,,,,,,,,,
@-header,compilationTime_!_ 2017:06:08:12:32:13,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,295,293,296,297,292,298,294
Ref,GPA,Reg Number,Flags,Details,res,Communication Skills,Basic Chemistry and Biochemistry,Computer skills and information technology,Instrumentation,Anatomy,Medical Biostatistics,Laboratory practice and Safety
3362,1:0,TUMA/KCMUCo/DHLSc/2015/2016/0429,11,,1:60:0,,,,,,,
4715,1:1.9,TUMA/KCMUCo/DHLSc/2016/2017/0481,11,,1:60:118,66,44,58,55,45,59,69
4736,1:3,TUMA/KCMUCo/DHLSc/2016/2017/0482,11,,1:60:183,83,65,66,72,52,58,67
4741,1:2.3,TUMA/KCMUCo/DHLSc/2016/2017/0483,11,,1:60:138,77,45,43,66,53,51,61
4744,1:3.8,TUMA/KCMUCo/DHLSc/2016/2017/0484,9,,1:60:230,73,73,64,80,64,69,80
4746,1:3.4,TUMA/KCMUCo/DHLSc/2016/2017/0485,11,,1:60:205,76,65,60,71,64,64,71
4747,1:3.3,TUMA/KCMUCo/DHLSc/2016/2017/0486,11,,1:60:198,88,62,51,72,64,58,71
4753,1:3.4,TUMA/KCMUCo/DHLSc/2016/2017/0487,11,,1:60:206,88,76,53,73,62,56,71
4758,1:3.8,TUMA/KCMUCo/DHLSc/2016/2017/0488,9,,1:60:231,84,72,84,75,59,76,72
4761,1:3.4,TUMA/KCMUCo/DHLSc/2016/2017/0489,9,,1:60:205,83,66,66,77,66,58,71
4766,1:3.7,TUMA/KCMUCo/DHLSc/2016/2017/0490,11,,1:60:227,88,73,68,74,55,71,83
4770,1:2.5,TUMA/KCMUCo/DHLSc/2016/2017/0491,11,,1:60:152,70,45,54,76,55,51,62
4774,1:3.3,TUMA/KCMUCo/DHLSc/2016/2017/0492,11,,1:60:199,86,77,64,70,49,57,80
4781,1:2.9,TUMA/KCMUCo/DHLSc/2016/2017/0493,11,,1:60:179,74,57,63,72,62,57,67
4783,1:2.6,TUMA/KCMUCo/DHLSc/2016/2017/0494,11,,1:60:161,80,63,52,63,51,46,66
4792,1:2.5,TUMA/KCMUCo/DHLSc/2016/2017/0495,11,,1:60:153,72,56,55,68,56,52,66
4795,1:2.8,TUMA/KCMUCo/DHLSc/2016/2017/0496,11,,1:60:168,72,60,36,74,60,49,73
4799,1:3.4,TUMA/KCMUCo/DHLSc/2016/2017/0497,11,,1:60:204,91,64,63,80,66,46,71
4804,1:2.8,TUMA/KCMUCo/DHLSc/2016/2017/0498,11,,1:60:171,77,62,50,69,58,59,72
4819,1:3.6,TUMA/KCMUCo/DHLSc/2016/2017/0499,9,,1:60:217,79,70,80,77,66,64,69
4821,1:4,TUMA/KCMUCo/DHLSc/2016/2017/0500,11,,1:60:241,83,78,57,80,70,78,71
4827,1:2.3,TUMA/KCMUCo/DHLSc/2016/2017/0501,11,,1:60:140,71,50,65,65,48,40,69
