@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,
@-header,courseId_!_ 6,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Nursing (Pre-Service),,,,,,,,,
@-header,year_!_ 2,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,
@-header,batchId_!_ 8,,,,,,,,,
@-header,batchName_!_ 2016/2017,,,,,,,,,
@-header,flags_!_ 16,,,,,,,,,
@-header,compilationTime_!_ 2018:05:28:12:59:09,,,,,,,,,
@-header,columnCount_!_ 11,,,,,,,,,
,,,,,,,,,,
,,,,,,582,583,585,587,580
Ref,GPA,Reg Number,Flags,Details,res,Principles of Nursing,Behavioral Sciences,Human Growth and Development,Leadership and Management,Development Studies
4025,1:2.4,TUMA/KCMUCo/BSC.N/2015/2016/0747,11,,1:60:148.8,66,57,67,64,68
4732,1:3,TUMA/KCMUCo/BSC.N/2016/2017/0837,9,,1:60:180.2,68,76,60,66,73
4780,1:3.4,TUMA/KCMUCo/BSC.N/2016/2017/0838,9,,1:60:206.2,71,70,73,66,71
4823,1:3,TUMA/KCMUCo/BSC.N/2016/2017/0839,9,,1:60:180.2,68,75,65,65,72
4862,1:3.3,TUMA/KCMUCo/BSC.N/2016/2017/0840,9,,1:60:200.2,74,71,69,62,75
4959,1:3.1,TUMA/KCMUCo/BSC.N/2016/2017/0841,9,,1:60:187.6,70,62,67,61,70
5020,1:3.3,TUMA/KCMUCo/BSC.N/2016/2017/0842,9,,1:60:200,73,70,73,63,66
5082,1:2.2,TUMA/KCMUCo/BSC.N/2016/2017/0843,11,,1:60:133.8,69,57,54,59,69
5100,1:3.1,TUMA/KCMUCo/BSC.N/2016/2017/0844,9,,1:60:187.6,72,67,68,69,72
5101,1:2.9,TUMA/KCMUCo/BSC.N/2016/2017/0845,9,,1:60:178.6,72,66,69,55,72
5157,1:2.3,TUMA/KCMUCo/BSC.N/2016/2017/0847,9,,1:60:140,62,57,56,54,74
5222,1:3.4,TUMA/KCMUCo/BSC.N/2016/2017/0850,9,,1:60:206.6,75,80,61,61,69
5232,1:3.1,TUMA/KCMUCo/BSC.N/2016/2017/0851,11,,1:60:191.2,72,70,67,57,73
5237,1:2.6,TUMA/KCMUCo/BSC.N/2016/2017/0852,11,,1:60:159.8,73,57,68,54,68
5242,1:3.3,TUMA/KCMUCo/BSC.N/2016/2017/0853,11,,1:60:199.8,73,63,71,61,82
5245,1:3.8,TUMA/KCMUCo/BSC.N/2016/2017/0854,9,,1:60:229.2,81,78,69,71,77
5274,1:3.5,TUMA/KCMUCo/BSC.N/2016/2017/0856,9,,1:60:212.8,77,81,67,60,75
5297,1:3.3,TUMA/KCMUCo/BSC.N/2016/2017/0857,9,,1:60:200.2,78,76,67,65,75
5339,1:3.6,TUMA/KCMUCo/BSC.N/2016/2017/0859,9,,1:60:218.8,77,84,75,68,75
5401,1:2.9,TUMA/KCMUCo/BSC.N/2016/2017/0860,9,,1:60:178.4,76,64,73,59,64
5464,1:3.4,TUMA/KCMUCo/BSC.N/2016/2017/0861,9,,1:60:206.2,76,75,71,66,70
5522,1:2.3,TUMA/KCMUCo/BSC.N/2016/2017/0863,9,,1:60:142.8,65,56,54,62,68
5533,1:3,TUMA/KCMUCo/BSC.N/2016/2017/0864,9,,1:60:181.4,70,62,68,61,66
5560,1:3.1,TUMA/KCMUCo/BSC.N/2016/2017/0868,9,,1:60:188,72,71,54,62,66
