@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,compilationTime_!_ 2018:04:04:12:36:20,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 8,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Health Laboratory Science,,,,,,,,,,,
@-header,year_!_ 2,,,,,,,,,,,
@-header,semester_!_ 2,,,,,,,,,,,
@-header,batchId_!_ 6,,,,,,,,,,,
@-header,batchName_!_ 2014/2015,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,228,961,229,375,231,377,379
Ref,GPA,Reg Number,Flags,Details,res,Clinical Chemistry,Haematology,Histotechnology,Blood Transfusion,Paraitologyand Entomology,Basic Pathology,Microbiology
773,,TUMA/KCMUCo/BScHLSc/2015/2016/0543,65,,,56,76,74,77,65,81,66
840,,TUMA/KCMUCo/BScHLSc/2015/2016/0544,65,,,69,80,83,87,76,82,79
700,,TUMA/KCMUCo/BScHLSc/2015/2016/0555,65,,,73,81,77,85,73,77,77
865,,TUMA/KCMUCo/BScHLSc/2015/2016/0557,65,,,66,79,75,86,71,81,76
709,,TUMA/KCMUCo/BScHLSc/2015/2016/0559,65,,,70,63,73,77,69,86,70
659,,TUMA/KCMUCo/BScHLSc/2015/2016/0560,65,,,74,74,76,81,69,84,71
698,,TUMA/KCMUCo/BScHLSc/2015/2016/0561,65,,,63,60,55,76,67,75,71
587,,TUMA/KCMUCo/BScHLSc/2015/2016/0562,65,,,65,71,73,76,71,78,69
679,,TUMA/KCMUCo/BScHLSc/2015/2016/0565,65,,,68,69,78,81,74,82,70
844,,TUMA/KCMUCo/BScHLSc/2015/2016/0566,65,,,63,70,77,79,79,86,71
705,,TUMA/KCMUCo/BScHLSc/2015/2016/0570,65,,,64,73,78,85,72,77,72
776,,TUMA/KCMUCo/BScHLSc/2015/2016/0571,65,,,64,76,77,85,77,79,78
672,,TUMA/KCMUCo/BScHLSc/2015/2016/0572,65,,,60,73,68,79,72,86,78
703,,TUMA/KCMUCo/BScHLSc/2015/2016/0573,65,,,70,78,77,86,80,81,75
817,,TUMA/KCMUCo/BScHLSc/2015/2016/0602,65,,,65,62,70,74,69,78,71
710,,TUMA/KCMUCo/BScHLSc/2015/2016/0603,65,,,59,67,67,74,66,80,68
951,,TUMA/KCMUCo/BScHLSc/2015/2016/0608,65,,,62,70,72,76,67,70,66
694,,TUMA/KCMUCo/BScHLSc/2015/2016/0609,65,,,62,79,80,82,69,84,73
824,,TUMA/KCMUCo/BScHLSc/2015/2016/0610,65,,,50,62,74,73,67,82,63
553,,TUMA/KCMUCo/BScHLSc/2015/2016/0616,65,,,60,61,69,72,65,82,66
607,,TUMA/KCMUCo/BScHLSc/2015/2016/0631,65,,,64,69,78,82,74,85,74
520,,TUMA/KCMUCo/BScHLSc/2015/2016/0632,65,,,64,79,67,85,67,84,69
660,,TUMA/KCMUCo/BScHLSc/2015/2016/0633,65,,,67,72,77,79,70,73,73
