@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 4,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Physiotherapy (Direct),,,,,,,,,,,
@-header,year_!_ 2,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 7,,,,,,,,,,,
@-header,batchName_!_ 2015/2016,,,,,,,,,,,
@-header,flags_!_ 16,,,,,,,,,,,
@-header,compilationTime_!_ 2017:08:17:08:45:41,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,338,523,524,525,526,605,645
Ref,GPA,Reg Number,Flags,Details,res,Foundation of Faith,	Manual Therapy,Soft Tissue Manipulation,Electrotherapy & Thermotherapy Level 1,	Ergonomics,	Clinical Practice  level 1 ,General Surgery 
3995,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0222,9,,1:0:0,62,54,70,72,53,56,77
3943,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0230,11,,1:0:0,74,48,73,71,51,51,74
3214,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0231,9,,1:0:0,81,56,71,81,53,57,77
3120,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0232,11,,1:0:0,77,54,68,79,47,53,76
3016,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0233,9,,1:0:0,81,64,76,66,59,72,79
3238,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0234,9,,1:0:0,79,55,79,79,63,64,73
3880,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0235,9,,1:0:0,68,55,58,67,52,54,72
3148,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0236,9,,1:0:0,79,63,77,66,68,73,82
3570,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0237,9,,1:0:0,66,51,72,76,56,53,73
3910,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0238,9,,1:0:0,82,57,69,75,60,50,80
4029,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0239,11,,1:0:0,67,60,62,65,52,48,75
3951,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0240,11,,1:0:0,72,56,72,77,62,41,71
4027,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0241,9,,1:0:0,72,62,73,66,60,54,77
3101,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0242,9,,1:0:0,71,55,72,76,57,64,80
2804,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0243,9,,1:0:0,83,63,78,76,59,65,82
2988,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0245,9,,1:0:0,78,64,74,74,62,58,80
3030,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0247,9,,1:0:0,80,59,69,69,63,59,82
3383,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0250,9,,1:0:0,84,64,78,66,57,73,76
2961,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0252,9,,1:0:0,80,54,81,75,57,63,80
2919,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0253,9,,1:0:0,77,64,73,65,67,63,82
3057,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0255,9,,1:0:0,80,55,80,77,54,61,76
3097,1:0,TUMA/KCMUCo/BScPhysio/2015/2016/0256,9,,1:0:0,70,59,72,72,62,66,73
