@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,compilationTime_!_ 2017:05:17:16:07:46,,,,,
@-header,columnCount_!_ 7,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 9,,,,,
@-header,courseName_!_ Doctor of Medicine,,,,,
@-header,year_!_ 1,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 8,,,,,
@-header,batchName_!_ 2016/2017,,,,,
@-header,flags_!_ 0,,,,,
,,,,,,
,,,,,,168
Ref,GPA,Reg Number,Flags,Details,res,Epi -Bio
4925,,TUMA/KCMUCo/MD/2016/2017/3389,9,,,63
4879,,TUMA/KCMUCo/MD/2016/2017/3390,9,,,70
6012,,TUMA/KCMUCo/MD/2016/2017/3391,65,,,62
5403,,TUMA/KCMUCo/MD/2016/2017/3392,65,,,63
6463,,TUMA/KCMUCo/MD/2016/2017/3393,11,,,43
5003,,TUMA/KCMUCo/MD/2016/2017/3394,9,,,68
4918,,TUMA/KCMUCo/MD/2016/2017/3395,65,,,65
5015,,TUMA/KCMUCo/MD/2016/2017/3396,9,,,67
6511,,TUMA/KCMUCo/MD/2016/2017/3397,9,,,53
5173,,TUMA/KCMUCo/MD/2016/2017/3398,9,,,71
6065,,TUMA/KCMUCo/MD/2016/2017/3399,9,,,64
4712,,TUMA/KCMUCo/MD/2016/2017/3400,9,,,63
5490,,TUMA/KCMUCo/MD/2016/2017/3401,65,,,59
4816,,TUMA/KCMUCo/MD/2016/2017/3402,65,,,66
5672,,TUMA/KCMUCo/MD/2016/2017/3403,65,,,63
4839,,TUMA/KCMUCo/MD/2016/2017/3404,65,,,66
6829,,TUMA/KCMUCo/MD/2016/2017/3405,9,,,56
6110,,TUMA/KCMUCo/MD/2016/2017/3406,65,,,69
6114,,TUMA/KCMUCo/MD/2016/2017/3407,9,,,59
4829,,TUMA/KCMUCo/MD/2016/2017/3408,65,,,66
5949,,TUMA/KCMUCo/MD/2016/2017/3409,65,,,63
5828,,TUMA/KCMUCo/MD/2016/2017/3410,9,,,63
6501,,TUMA/KCMUCo/MD/2016/2017/3411,67,,,46
6702,,TUMA/KCMUCo/MD/2016/2017/3412,9,,,67
4818,,TUMA/KCMUCo/MD/2016/2017/3413,9,,,62
5066,,TUMA/KCMUCo/MD/2016/2017/3414,65,,,55
5076,,TUMA/KCMUCo/MD/2016/2017/3415,9,,,50
