@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,,,,,,
@-header,maximumScore_!_ 100,,,,,,,,,,,
@-header,fileType_!_ results,,,,,,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,,,,,,
@-header,courseId_!_ 8,,,,,,,,,,,
@-header,courseName_!_ Bachelor of Science in Health Laboratory Science,,,,,,,,,,,
@-header,year_!_ 1,,,,,,,,,,,
@-header,semester_!_ 1,,,,,,,,,,,
@-header,batchId_!_ 8,,,,,,,,,,,
@-header,batchName_!_ 2016/2017,,,,,,,,,,,
@-header,flags_!_ 0,,,,,,,,,,,
@-header,compilationTime_!_ 2017:06:15:13:28:31,,,,,,,,,,,
@-header,columnCount_!_ 13,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,209,208,340,341,367,210,211
Ref,GPA,Reg Number,Flags,Details,res,Computer Applications,Communication Skills,Anatomy,Physiology,Development Studies,Basic Chemistry,Basic Physics
5067,,TUMA/KCMUCo/BScHLSc/2016/2017/0713,11,,,58,82,80,52,44.4,55,49
3408,,TUMA/KCMUCo/BScHLSc/2016/2017/0714,13,,,74,92,57,83,50,71,77
4730,,TUMA/KCMUCo/BScHLSc/2016/2017/0715,11,,,71,92,74,65,46.4,66,56
4844,,TUMA/KCMUCo/BScHLSc/2016/2017/0716,9,,,53,87,52,55,56.4,50,58
4853,,TUMA/KCMUCo/BScHLSc/2016/2017/0717,65,,,56,88,84,71,63.6,66,68
4901,,TUMA/KCMUCo/BScHLSc/2016/2017/0718,65,,,58,72,62,52,51.6,66,70
4907,,TUMA/KCMUCo/BScHLSc/2016/2017/0719,11,,,58,96,51,64,48.8,78,77
4985,,TUMA/KCMUCo/BScHLSc/2016/2017/0721,11,,,91,83,75,41,69.2,81,84
4990,,TUMA/KCMUCo/BScHLSc/2016/2017/0722,67,,,57,72,77,53,54.4,48,61
5113,,TUMA/KCMUCo/BScHLSc/2016/2017/0723,9,,,68,81,79,56,51.2,61,71
5144,,TUMA/KCMUCo/BScHLSc/2016/2017/0724,9,,,72,90,56,71,60,79,80
5145,,TUMA/KCMUCo/BScHLSc/2016/2017/0725,9,,,52,80,70,69,51.6,72,67
5171,,TUMA/KCMUCo/BScHLSc/2016/2017/0726,9,,,72,85,66,68,55.4,74,89
5174,,TUMA/KCMUCo/BScHLSc/2016/2017/0727,67,,,61,89,69,55,40.4,79,74
5184,,TUMA/KCMUCo/BScHLSc/2016/2017/0728,65,,,65,79,64,63,50.8,68,73
5193,,TUMA/KCMUCo/BScHLSc/2016/2017/0729,11,,,67,94,70,73,48.8,75,68
5195,,TUMA/KCMUCo/BScHLSc/2016/2017/0730,67,,,54,85,69,73,43.2,51,62
5227,,TUMA/KCMUCo/BScHLSc/2016/2017/0731,11,,,65,84,95,72,44,63,62
5261,,TUMA/KCMUCo/BScHLSc/2016/2017/0732,11,,,42,76,79,73,60.8,61,87
5300,,TUMA/KCMUCo/BScHLSc/2016/2017/0733,9,,,61,94,84,79,60,71,80
5310,,TUMA/KCMUCo/BScHLSc/2016/2017/0734,11,,,62,96,82,68,49.6,72,73
5341,,TUMA/KCMUCo/BScHLSc/2016/2017/0735,65,,,95,95,62,69,50,61,59
5357,,TUMA/KCMUCo/BScHLSc/2016/2017/0736,11,,,50,93,70,51,56.4,70,48
5450,,TUMA/KCMUCo/BScHLSc/2016/2017/0737,11,,,43,87,62,71,50.4,68,68
5501,,TUMA/KCMUCo/BScHLSc/2016/2017/0738,11,,,48,73,62,44,42,76,65
