@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,,
@-header,compilationTime_!_ 2017:03:24:12:56:31,,,,,,
@-header,columnCount_!_ 8,,,,,,
@-header,maximumScore_!_ 83,,,,,,
@-header,fileType_!_ results,,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,,
@-header,courseId_!_ 6,,,,,,
@-header,courseName_!_ Bachelor of Science in Nursing,,,,,,
@-header,year_!_ 2,,,,,,
@-header,semester_!_ 1,,,,,,
@-header,batchId_!_ 7,,,,,,
@-header,batchName_!_ 2015/2016,,,,,,
@-header,flags_!_ 0,,,,,,
,,,,,,,
,,,,,,90,88
Ref,GPA,Reg Number,Flags,Details,res,Community  Health Nursing,Development Studies
3905,,TUMA/KCMUCo/BSC.N/2015/2016/0587,9,,,1,83
3745,,TUMA/KCMUCo/BSC.N/2015/2016/0588,9,,,2,82
4036,,TUMA/KCMUCo/BSC.N/2015/2016/0589,9,,,3,81
4039,,TUMA/KCMUCo/BSC.N/2015/2016/0590,9,,,4,80
3763,,TUMA/KCMUCo/BSC.N/2015/2016/0591,9,,,5,79
3899,,TUMA/KCMUCo/BSC.N/2015/2016/0592,9,,,6,78
3795,,TUMA/KCMUCo/BSC.N/2015/2016/0594,9,,,7,77
3201,,TUMA/KCMUCo/BSC.N/2015/2016/0595,9,,,8,76
4057,,TUMA/KCMUCo/BSC.N/2015/2016/0596,9,,,9,75
3762,,TUMA/KCMUCo/BSC.N/2015/2016/0597,65,,,10,74
3670,,TUMA/KCMUCo/BSC.N/2015/2016/0598,9,,,11,73
3787,,TUMA/KCMUCo/BSC.N/2015/2016/0599,65,,,12,72
3515,,TUMA/KCMUCo/BSC.N/2015/2016/0600,9,,,13,71
4056,,TUMA/KCMUCo/BSC.N/2015/2016/0601,9,,,14,70
2826,,TUMA/KCMUCo/BSC.N/2015/2016/0602,9,,,15,69
3031,,TUMA/KCMUCo/BSC.N/2015/2016/0603,9,,,16,68
2808,,TUMA/KCMUCo/BSC.N/2015/2016/0604,9,,,17,67
2800,,TUMA/KCMUCo/BSC.N/2015/2016/0605,9,,,18,66
3418,,TUMA/KCMUCo/BSC.N/2015/2016/0606,9,,,19,65
2890,,TUMA/KCMUCo/BSC.N/2015/2016/0607,9,,,20,64
3892,,TUMA/KCMUCo/BSC.N/2015/2016/0608,9,,,21,63
3922,,TUMA/KCMUCo/BSC.N/2015/2016/0609,9,,,22,62
3534,,TUMA/KCMUCo/BSC.N/2015/2016/0610,9,,,23,61
3912,,TUMA/KCMUCo/BSC.N/2015/2016/0611,9,,,24,60
3183,,TUMA/KCMUCo/BSC.N/2015/2016/0612,9,,,25,59
3747,,TUMA/KCMUCo/BSC.N/2015/2016/0613,9,,,26,58
3791,,TUMA/KCMUCo/BSC.N/2015/2016/0614,9,,,27,57
3012,,TUMA/KCMUCo/BSC.N/2015/2016/0615,65,,,28,56
3357,,TUMA/KCMUCo/BSC.N/2015/2016/0616,9,,,29,55
4059,,TUMA/KCMUCo/BSC.N/2015/2016/0617,65,,,30,54
3511,,TUMA/KCMUCo/BSC.N/2015/2016/0619,9,,,31,53
3776,,TUMA/KCMUCo/BSC.N/2015/2016/0621,65,,,32,52
3979,,TUMA/KCMUCo/BSC.N/2015/2016/0622,9,,,33,51
3218,,TUMA/KCMUCo/BSC.N/2015/2016/0623,9,,,34,50
3502,,TUMA/KCMUCo/BSC.N/2015/2016/0624,9,,,35,49
3493,,TUMA/KCMUCo/BSC.N/2015/2016/0625,9,,,36,48
3966,,TUMA/KCMUCo/BSC.N/2015/2016/0626,9,,,37,47
3804,,TUMA/KCMUCo/BSC.N/2015/2016/0627,65,,,38,46
3792,,TUMA/KCMUCo/BSC.N/2015/2016/0629,9,,,39,45
3942,,TUMA/KCMUCo/BSC.N/2015/2016/0630,9,,,40,44
3739,,TUMA/KCMUCo/BSC.N/2015/2016/0631,9,,,41,43
3410,,TUMA/KCMUCo/BSC.N/2015/2016/0632,65,,,42,42
3960,,TUMA/KCMUCo/BSC.N/2015/2016/0633,9,,,43,41
3356,,TUMA/KCMUCo/BSC.N/2015/2016/0634,9,,,44,40
3761,,TUMA/KCMUCo/BSC.N/2015/2016/0637,9,,,45,39
3175,,TUMA/KCMUCo/BSC.N/2015/2016/0639,9,,,46,38
2846,,TUMA/KCMUCo/BSC.N/2015/2016/0640,9,,,47,37
3978,,TUMA/KCMUCo/BSC.N/2015/2016/0641,9,,,48,36
3365,,TUMA/KCMUCo/BSC.N/2015/2016/0642,65,,,49,35
3692,,TUMA/KCMUCo/BSC.N/2015/2016/0643,9,,,50,34
2971,,TUMA/KCMUCo/BSC.N/2015/2016/0644,9,,,51,33
3695,,TUMA/KCMUCo/BSC.N/2015/2016/0645,9,,,52,32
3780,,TUMA/KCMUCo/BSC.N/2015/2016/0646,9,,,53,31
3209,,TUMA/KCMUCo/BSC.N/2015/2016/0647,9,,,54,30
3925,,TUMA/KCMUCo/BSC.N/2015/2016/0648,65,,,55,29
4049,,TUMA/KCMUCo/BSC.N/2015/2016/0649,9,,,56,28
3906,,TUMA/KCMUCo/BSC.N/2015/2016/0650,65,,,57,27
3266,,TUMA/KCMUCo/BSC.N/2015/2016/0651,9,,,58,26
3153,,TUMA/KCMUCo/BSC.N/2015/2016/0652,9,,,59,25
3917,,TUMA/KCMUCo/BSC.N/2015/2016/0653,9,,,60,24
3862,,TUMA/KCMUCo/BSC.N/2015/2016/0654,65,,,61,23
4019,,TUMA/KCMUCo/BSC.N/2015/2016/0655,9,,,62,22
3387,,TUMA/KCMUCo/BSC.N/2015/2016/0656,65,,,63,21
3927,,TUMA/KCMUCo/BSC.N/2015/2016/0657,9,,,64,20
3017,,TUMA/KCMUCo/BSC.N/2015/2016/0658,9,,,65,19
3959,,TUMA/KCMUCo/BSC.N/2015/2016/0660,9,,,66,18
2828,,TUMA/KCMUCo/BSC.N/2015/2016/0662,9,,,67,17
3601,,TUMA/KCMUCo/BSC.N/2015/2016/0663,9,,,68,16
3449,,TUMA/KCMUCo/BSC.N/2015/2016/0664,9,,,69,15
3940,,TUMA/KCMUCo/BSC.N/2015/2016/0665,9,,,70,14
2911,,TUMA/KCMUCo/BSC.N/2015/2016/0668,9,,,71,13
3246,,TUMA/KCMUCo/BSC.N/2015/2016/0670,9,,,72,12
3800,,TUMA/KCMUCo/BSC.N/2015/2016/0671,9,,,73,11
3882,,TUMA/KCMUCo/BSC.N/2015/2016/0672,9,,,74,10
3801,,TUMA/KCMUCo/BSC.N/2015/2016/0674,9,,,75,9
3523,,TUMA/KCMUCo/BSC.N/2015/2016/0675,9,,,76,8
3897,,TUMA/KCMUCo/BSC.N/2015/2016/0676,9,,,77,7
2831,,TUMA/KCMUCo/BSC.N/2015/2016/0677,9,,,78,6
3034,,TUMA/KCMUCo/BSC.N/2015/2016/0678,9,,,79,5
2801,,TUMA/KCMUCo/BSC.N/2015/2016/0679,65,,,80,4
4060,,TUMA/KCMUCo/BSC.N/2015/2016/0680,9,,,81,3
3335,,TUMA/KCMUCo/BSC.N/2015/2016/0683,9,,,82,2
3723,,TUMA/KCMUCo/BSC.N/2015/2016/0684,9,,,83,1
2836,,TUMA/KCMUCo/BSC.N/2015/2016/0685,65,,,,0
2958,,TUMA/KCMUCo/BSC.N/2015/2016/0686,9,,,,
4061,,TUMA/KCMUCo/BSC.N/2015/2016/0687,9,,,,
3837,,TUMA/KCMUCo/BSC.N/2015/2016/0690,65,,,,
3445,,TUMA/KCMUCo/BSC.N/2015/2016/0692,9,,,,
3937,,TUMA/KCMUCo/BSC.N/2015/2016/0695,9,,,,
3810,,TUMA/KCMUCo/BSC.N/2015/2016/0696,9,,,,
3863,,TUMA/KCMUCo/BSC.N/2015/2016/0700,65,,,,
4051,,TUMA/KCMUCo/BSC.N/2015/2016/0701,9,,,,
3911,,TUMA/KCMUCo/BSC.N/2015/2016/0702,65,,,,
3102,,TUMA/KCMUCo/BSC.N/2015/2016/0703,9,,,,
3337,,TUMA/KCMUCo/BSC.N/2015/2016/0704,9,,,,
3613,,TUMA/KCMUCo/BSC.N/2015/2016/0705,65,,,,
3964,,TUMA/KCMUCo/BSC.N/2015/2016/0706,9,,,,
3018,,TUMA/KCMUCo/BSC.N/2015/2016/0707,65,,,,
4014,,TUMA/KCMUCo/BSC.N/2015/2016/0708,9,,,,
3888,,TUMA/KCMUCo/BSC.N/2015/2016/0710,65,,,,
3838,,TUMA/KCMUCo/BSC.N/2015/2016/0738,9,,,,
3699,,TUMA/KCMUCo/BSC.N/2015/2016/0740,9,,,,
3659,,TUMA/KCMUCo/BSC.N/2015/2016/0741,9,,,,
3432,,TUMA/KCMUCo/BSC.N/2015/2016/0742,9,,,,
4009,,TUMA/KCMUCo/BSC.N/2015/2016/0744,65,,,,
